Sr.No.,Accord Code,Company Name,FH_Year End,FH_Net Worth
44706,243524,Union Asset Management Company Pvt Ltd.,202403,129.40
44707,243524,Union Asset Management Company Pvt Ltd.,202303,114.43
44708,243524,Union Asset Management Company Pvt Ltd.,202203,101.19
44709,132477,Union Bank Of India,202403,91324.55
44710,132477,Union Bank Of India,202303,72201.79
44711,132477,Union Bank Of India,202203,65819.06
44712,126799,Union Quality Plastics Ltd.,202403,-5.39
44713,126799,Union Quality Plastics Ltd.,202303,-5.20
44714,126799,Union Quality Plastics Ltd.,202203,-3.30
44715,214396,Union Roadways Ltd.,202403,117.19
44716,214396,Union Roadways Ltd.,202303,109.27
44717,214396,Union Roadways Ltd.,202203,101.32
44718,271022,Uniparts India Ltd.,202403,556.20
44719,271022,Uniparts India Ltd.,202303,498.05
44720,271022,Uniparts India Ltd.,202203,398.92
44721,240956,Unipatch Rubber Ltd.,202303,101.78
44722,240956,Unipatch Rubber Ltd.,202203,100.32
44723,229832,Uniphore Software Systems Pvt Ltd.,202403,441.26
44724,229832,Uniphore Software Systems Pvt Ltd.,202303,417.13
44725,229832,Uniphore Software Systems Pvt Ltd.,202203,500.74
44726,100429,Uniphos Enterprises Ltd.,202403,1930.45
44727,100429,Uniphos Enterprises Ltd.,202303,2852.60
44728,100429,Uniphos Enterprises Ltd.,202203,3035.53
44729,235696,Uniphos Envirotronic Pvt Ltd.,202403,54.50
44730,235696,Uniphos Envirotronic Pvt Ltd.,202303,48.46
44731,235696,Uniphos Envirotronic Pvt Ltd.,202203,39.03
44732,266895,Unipro Technologies Ltd.,202403,-0.63
44733,266895,Unipro Technologies Ltd.,202303,1.97
44734,266895,Unipro Technologies Ltd.,202203,2.08
44735,107856,Uniproducts (India) Ltd.,202403,-44.88
44736,107856,Uniproducts (India) Ltd.,202303,-26.97
44737,107856,Uniproducts (India) Ltd.,202203,5.97
44738,252640,Unique Auto Assemblies (Ichalkaranji) Pvt Ltd.,202303,16.86
44739,252640,Unique Auto Assemblies (Ichalkaranji) Pvt Ltd.,202203,13.68
44740,254994,Unique Biotech Ltd.,202403,229.46
44741,254994,Unique Biotech Ltd.,202303,185.81
44742,254994,Unique Biotech Ltd.,202203,151.06
44743,290001,Unique Energos Pvt Ltd.,202403,45.70
44744,290001,Unique Energos Pvt Ltd.,202303,31.87
44745,290001,Unique Energos Pvt Ltd.,202203,20.49
44746,275516,Unique Forge (Gujarat) Pvt Ltd.,202303,2.67
44747,275516,Unique Forge (Gujarat) Pvt Ltd.,202203,2.54
44748,288080,Unique Green Energy Technologies Pvt Ltd.,202303,19.36
44749,288080,Unique Green Energy Technologies Pvt Ltd.,202203,18.31
44750,249518,Unique Labels Pvt Ltd.,202303,10.67
44751,249518,Unique Labels Pvt Ltd.,202203,10.51
44752,130997,Unique Organics Ltd.,202403,22.52
44753,130997,Unique Organics Ltd.,202303,16.19
44754,130997,Unique Organics Ltd.,202203,12.36
44755,275517,Unique Speditorer Pvt Ltd.,202403,38.97
44756,275517,Unique Speditorer Pvt Ltd.,202303,32.85
44757,275517,Unique Speditorer Pvt Ltd.,202203,28.17
44758,275518,Unique Techno Services Pvt Ltd.,202403,8.06
44759,275518,Unique Techno Services Pvt Ltd.,202303,7.44
44760,275518,Unique Techno Services Pvt Ltd.,202203,7.04
44761,255380,Uniquest Infra Ventures Pvt Ltd.,202303,49.01
44762,255380,Uniquest Infra Ventures Pvt Ltd.,202203,47.45
44763,269495,Unirama Industries Ltd.,202203,0.15
44764,121226,Uniroyal Industries Ltd.,202403,16.80
44765,121226,Uniroyal Industries Ltd.,202303,16.01
44766,121226,Uniroyal Industries Ltd.,202203,17.44
44767,126113,Uniroyal Marine Exports Ltd.,202403,0.36
44768,126113,Uniroyal Marine Exports Ltd.,202303,3.13
44769,126113,Uniroyal Marine Exports Ltd.,202203,3.60
44770,252373,Unishire Urban Infra Ltd.,202403,21.16
44771,252373,Unishire Urban Infra Ltd.,202303,20.67
44772,252373,Unishire Urban Infra Ltd.,202203,21.01
44773,214397,Unison Metals Ltd.,202403,19.87
44774,214397,Unison Metals Ltd.,202303,18.93
44775,214397,Unison Metals Ltd.,202203,18.28
44776,312874,Unison Pharmaceuticals Pvt Ltd.,202403,256.30
44777,312874,Unison Pharmaceuticals Pvt Ltd.,202303,193.76
44778,312874,Unison Pharmaceuticals Pvt Ltd.,202203,160.35
44779,228121,Unistal Systems Pvt Ltd.,202403,6.49
44780,228121,Unistal Systems Pvt Ltd.,202303,6.16
44781,228121,Unistal Systems Pvt Ltd.,202203,5.88
44782,132035,Unistar Multimedia Ltd.,202403,95.74
44783,132035,Unistar Multimedia Ltd.,202303,95.30
44784,132035,Unistar Multimedia Ltd.,202203,9.94
44785,211475,Unisys India Pvt Ltd.,202403,1084.15
44786,211475,Unisys India Pvt Ltd.,202303,953.84
44787,211475,Unisys India Pvt Ltd.,202203,824.66
44788,131831,Unisys Softwares & Holding Industries Ltd.,202203,27.12
44789,296231,Uni-Tech Automation Pvt Ltd.,202403,16.67
44790,296231,Uni-Tech Automation Pvt Ltd.,202303,15.75
44791,296231,Uni-Tech Automation Pvt Ltd.,202203,11.50
44792,309806,Unitech Cotspin Ltd.,202403,24.60
44793,309806,Unitech Cotspin Ltd.,202303,22.72
44794,309806,Unitech Cotspin Ltd.,202203,19.00
44795,131867,Unitech International Ltd.,202403,-26.34
44796,131867,Unitech International Ltd.,202303,0.78
44797,131867,Unitech International Ltd.,202203,12.42
44798,107878,Unitech Ltd.,202403,-2055.87
44799,107878,Unitech Ltd.,202303,507.51
44800,107878,Unitech Ltd.,202203,2916.32
44801,293763,Unitech Mercantile Pvt Ltd.,202403,6.44
44802,293763,Unitech Mercantile Pvt Ltd.,202303,5.17
44803,293763,Unitech Mercantile Pvt Ltd.,202203,3.61
44804,239754,Unitech Paper Mills Pvt Ltd.,202403,36.50
44805,239754,Unitech Paper Mills Pvt Ltd.,202303,35.09
44806,239754,Unitech Paper Mills Pvt Ltd.,202203,33.82
44807,209514,Unitech Power Transmission Ltd.,202403,63.45
44808,209514,Unitech Power Transmission Ltd.,202303,80.09
44809,209514,Unitech Power Transmission Ltd.,202203,104.08
44810,240962,United Bleachers Ltd.,202403,47.32
44811,240962,United Bleachers Ltd.,202303,41.49
44812,240962,United Bleachers Ltd.,202203,38.74
44813,132478,United Breweries Ltd.,202403,4174.07
44814,132478,United Breweries Ltd.,202303,3961.26
44815,132478,United Breweries Ltd.,202203,3932.01
44816,229649,United Buildwell Pvt Ltd.,202203,0.05
44817,313352,United Cotfab Ltd.,202403,13.56
44818,131091,United Credit Ltd.,202403,28.82
44819,131091,United Credit Ltd.,202303,27.18
44820,131091,United Credit Ltd.,202203,26.47
44821,269499,United Credit Securities Ltd.,202303,4.25
44822,269499,United Credit Securities Ltd.,202203,4.72
44823,122014,United Drilling Tools Ltd.,202403,251.88
44824,122014,United Drilling Tools Ltd.,202303,246.27
44825,122014,United Drilling Tools Ltd.,202203,239.82
44826,293089,United Electricals And Engineering Pvt Ltd.,202303,6.74
44827,293089,United Electricals And Engineering Pvt Ltd.,202203,6.55
44828,277912,United Engineering Industries Pvt Ltd.,202403,7.82
44829,277912,United Engineering Industries Pvt Ltd.,202303,6.81
44830,277912,United Engineering Industries Pvt Ltd.,202203,6.40
44831,239756,United Foundries Pvt Ltd.,202303,29.84
44832,239756,United Foundries Pvt Ltd.,202203,26.97
44833,277913,United Grape Growers And Processors Pvt Ltd.,202303,3.16
44834,277913,United Grape Growers And Processors Pvt Ltd.,202203,2.77
44835,316152,United Heat Transfer Ltd.,202403,20.38
44836,316152,United Heat Transfer Ltd.,202303,14.14
44837,316152,United Heat Transfer Ltd.,202203,12.02
44838,240963,United Hotels Ltd.,202403,32.71
44839,240963,United Hotels Ltd.,202303,23.89
44840,240963,United Hotels Ltd.,202203,15.98
44841,217387,United India Insurance Co Ltd,202403,-1535.20
44842,217387,United India Insurance Co Ltd,202303,-732.05
44843,217387,United India Insurance Co Ltd,202203,2095.19
44844,289426,United Industries Plastic Pvt Ltd.,202403,89.09
44845,289426,United Industries Plastic Pvt Ltd.,202303,74.30
44846,289426,United Industries Plastic Pvt Ltd.,202203,58.09
44847,102893,United Interactive Ltd.,202403,0.81
44848,102893,United Interactive Ltd.,202303,0.82
44849,102893,United Interactive Ltd.,202203,0.82
44850,290002,United Leadoxide Products Pvt Ltd.,202303,0.39
44851,290002,United Leadoxide Products Pvt Ltd.,202203,-2.55
44852,107808,United Leasing & Industries Ltd.,202403,2.84
44853,107808,United Leasing & Industries Ltd.,202303,2.76
44854,107808,United Leasing & Industries Ltd.,202203,2.33
44855,249089,United Metallurgicals Pvt Ltd.,202303,8.01
44856,249089,United Metallurgicals Pvt Ltd.,202203,5.31
44857,256564,United Multicolour Printers Pvt Ltd.,202303,5.99
44858,256564,United Multicolour Printers Pvt Ltd.,202203,6.66
44859,224726,United Mysore Network Pvt Ltd.,202303,-0.70
44860,224726,United Mysore Network Pvt Ltd.,202203,-0.55
44861,225089,United Oil Mill Machinery & Spares Pvt Ltd.,202303,0.54
44862,219194,United Overseas Bank Limited,202303,890.25
44863,219194,United Overseas Bank Limited,202203,866.58
44864,292873,United Overseas Facilities Management Pvt Ltd.,202303,2.69
44865,292873,United Overseas Facilities Management Pvt Ltd.,202203,2.46
44866,281243,United Polyfab Gujarat Ltd.,202403,79.63
44867,281243,United Polyfab Gujarat Ltd.,202303,60.59
44868,281243,United Polyfab Gujarat Ltd.,202203,55.11
44869,224128,United Polyfab Pvt Ltd.,202403,24.91
44870,224128,United Polyfab Pvt Ltd.,202303,22.28
44871,224128,United Polyfab Pvt Ltd.,202203,19.72
44872,256565,United Sales Agencies (Calcutta) Pvt Ltd.,202403,2.17
44873,256565,United Sales Agencies (Calcutta) Pvt Ltd.,202303,1.93
44874,256565,United Sales Agencies (Calcutta) Pvt Ltd.,202203,1.70
44875,209516,United Shippers Ltd.,202403,218.73
44876,209516,United Shippers Ltd.,202303,176.55
44877,209516,United Shippers Ltd.,202203,212.59
44878,132432,United Spirits Ltd.,202403,6962.00
44879,132432,United Spirits Ltd.,202303,5943.00
44880,132432,United Spirits Ltd.,202203,4892.40
44881,319461,United Techfab Ltd.,202403,37.12
44882,319461,United Techfab Ltd.,202303,33.62
44883,319461,United Techfab Ltd.,202203,28.14
44884,309801,United Technomech Engineers Pvt Ltd.,202403,13.02
44885,309801,United Technomech Engineers Pvt Ltd.,202303,11.35
44886,309801,United Technomech Engineers Pvt Ltd.,202203,11.52
44887,293192,United Telelinks (Bangalore) Ltd.,202403,715.45
44888,293192,United Telelinks (Bangalore) Ltd.,202303,671.95
44889,293192,United Telelinks (Bangalore) Ltd.,202203,623.54
44890,121188,United Textiles Ltd.,202403,10.47
44891,121188,United Textiles Ltd.,202303,10.46
44892,121188,United Textiles Ltd.,202203,10.41
44893,241734,United Trading Corporation & Workshop Pvt Ltd.,202203,2.18
44894,122091,United Van Der Horst Ltd.,202403,42.02
44895,122091,United Van Der Horst Ltd.,202303,34.88
44896,122091,United Van Der Horst Ltd.,202203,32.55
44897,233563,UnitedLex BPO Pvt Ltd.,202203,712.54
44898,289562,Unitedlex India Pvt Ltd.,202403,859.79
44899,289562,Unitedlex India Pvt Ltd.,202303,759.83
44900,289562,Unitedlex India Pvt Ltd.,202203,1025.69
44901,224517,Unitherm Engineers Ltd.,202303,76.34
44902,224518,Unitop Chemicals Pvt Ltd.,202403,323.44
44903,224518,Unitop Chemicals Pvt Ltd.,202303,276.64
44904,224518,Unitop Chemicals Pvt Ltd.,202203,219.76
44905,224520,Unity Organics Pvt Ltd,202403,11.51
44906,224520,Unity Organics Pvt Ltd,202303,10.25
44907,224520,Unity Organics Pvt Ltd,202203,8.46
44908,126683,Univa Foods Ltd.,202403,-0.55
44909,126683,Univa Foods Ltd.,202303,0.16
44910,126683,Univa Foods Ltd.,202203,0.44
44911,286712,Univastu India Ltd.,202403,51.57
44912,286712,Univastu India Ltd.,202303,44.83
44913,286712,Univastu India Ltd.,202203,38.24
44914,132378,Universal Arts Ltd.,202403,7.94
44915,132378,Universal Arts Ltd.,202303,7.57
44916,132378,Universal Arts Ltd.,202203,7.76
44917,278156,Universal Auto Foundry Ltd.,202403,68.07
44918,278156,Universal Auto Foundry Ltd.,202303,58.03
44919,278156,Universal Auto Foundry Ltd.,202203,21.85
44920,295726,Universal Biomass Energy Pvt Ltd.,202403,103.35
44921,295726,Universal Biomass Energy Pvt Ltd.,202303,77.04
44922,295726,Universal Biomass Energy Pvt Ltd.,202203,76.98
44923,104212,Universal Cables Ltd.,202403,863.66
44924,104212,Universal Cables Ltd.,202303,707.33
44925,104212,Universal Cables Ltd.,202203,562.24
44926,241735,Universal Chemicals & Industries Pvt Ltd.,202403,14.66
44927,241735,Universal Chemicals & Industries Pvt Ltd.,202303,10.80
44928,241735,Universal Chemicals & Industries Pvt Ltd.,202203,-27.87
44929,239765,Universal Cylinders Ltd.,202403,6.68
44930,239765,Universal Cylinders Ltd.,202303,9.61
44931,239765,Universal Cylinders Ltd.,202203,13.30
44932,251324,Universal Engineers Chennai Pvt Ltd.,202403,28.93
44933,251324,Universal Engineers Chennai Pvt Ltd.,202303,23.38
44934,251324,Universal Engineers Chennai Pvt Ltd.,202203,32.10
44935,229650,Universal Enterprises Ltd.,202403,0.50
44936,229650,Universal Enterprises Ltd.,202303,0.50
44937,229650,Universal Enterprises Ltd.,202203,0.51
44938,239766,Universal Heat Exchangers Ltd.,202303,-13.26
44939,239766,Universal Heat Exchangers Ltd.,202203,-11.94
44940,239768,Universal Medicap Ltd.,202403,85.27
44941,239768,Universal Medicap Ltd.,202303,83.62
44942,239768,Universal Medicap Ltd.,202203,84.83
44943,217107,Universal Medicare Pvt Ltd.,202403,577.02
44944,217107,Universal Medicare Pvt Ltd.,202303,571.76
44945,217107,Universal Medicare Pvt Ltd.,202203,572.03
44946,221569,Universal MEP Projects & Engineering Services Ltd.,202403,618.08
44947,221569,Universal MEP Projects & Engineering Services Ltd.,202303,438.54
44948,221569,Universal MEP Projects & Engineering Services Ltd.,202203,-936.99
44949,123519,Universal Office Automation Ltd.,202403,1.89
44950,123519,Universal Office Automation Ltd.,202303,2.13
44951,123519,Universal Office Automation Ltd.,202203,2.16
44952,214402,Universal Petrochemicals Limited,202303,32.38
44953,214402,Universal Petrochemicals Limited,202203,32.48
44954,104673,Universal Prime Aluminium Ltd.,202303,16.58
44955,104673,Universal Prime Aluminium Ltd.,202203,5.73
44956,210920,Universal Sompo General Insurance Co. Ltd.,202403,1441.17
44957,210920,Universal Sompo General Insurance Co. Ltd.,202303,1268.72
44958,210920,Universal Sompo General Insurance Co. Ltd.,202203,1128.76
44959,124408,Universal Starch-Chem Allied Ltd.,202403,66.57
44960,124408,Universal Starch-Chem Allied Ltd.,202303,58.25
44961,124408,Universal Starch-Chem Allied Ltd.,202203,52.29
44962,268509,Universus Photo Imagings Ltd.,202403,616.62
44963,268509,Universus Photo Imagings Ltd.,202303,585.70
44964,268509,Universus Photo Imagings Ltd.,202203,561.64
44965,114282,Uniworth International Ltd.,202403,-117.11
44966,114282,Uniworth International Ltd.,202303,-115.55
44967,114282,Uniworth International Ltd.,202203,-113.99
44968,114144,Uniworth Ltd.,202403,-1171.57
44969,114144,Uniworth Ltd.,202303,-1169.73
44970,114144,Uniworth Ltd.,202203,-1165.53
44971,100138,Uniworth Textiles Ltd.,202303,-339.50
44972,100138,Uniworth Textiles Ltd.,202203,-328.44
44973,131762,Unjha Formulations Ltd.,202403,2.73
44974,131762,Unjha Formulations Ltd.,202303,2.45
44975,131762,Unjha Formulations Ltd.,202203,2.17
44976,214404,Uno Metals Ltd.,202403,474.90
44977,214404,Uno Metals Ltd.,202303,380.59
44978,214404,Uno Metals Ltd.,202203,221.76
44979,132539,UNO Minda Ltd.,202403,3776.37
44980,132539,UNO Minda Ltd.,202303,3272.27
44981,132539,UNO Minda Ltd.,202203,2628.49
44982,208740,UNO Mindarika Pvt Ltd.,202403,399.54
44983,208740,UNO Mindarika Pvt Ltd.,202303,320.78
44984,208740,UNO Mindarika Pvt Ltd.,202203,265.41
44985,209489,UP Asbestos Ltd.,202403,66.93
44986,209489,UP Asbestos Ltd.,202303,61.40
44987,209489,UP Asbestos Ltd.,202203,57.02
44988,109960,UP Hotels Ltd.,202403,151.64
44989,109960,UP Hotels Ltd.,202303,119.85
44990,109960,UP Hotels Ltd.,202203,96.31
44991,285710,UP Power Corporation Ltd.,202403,28739.91
44992,285710,UP Power Corporation Ltd.,202303,24064.69
44993,285710,UP Power Corporation Ltd.,202203,29849.82
44994,239139,UP Twiga Fiber Glass Ltd.,202403,124.93
44995,239139,UP Twiga Fiber Glass Ltd.,202303,214.06
44996,239139,UP Twiga Fiber Glass Ltd.,202203,174.10
44997,292879,Upal Developers Pvt Ltd.,202403,103.94
44998,292879,Upal Developers Pvt Ltd.,202303,85.93
44999,292879,Upal Developers Pvt Ltd.,202203,67.15
45000,209521,Updater Services Ltd.,202403,748.67
45001,209521,Updater Services Ltd.,202303,322.74
45002,209521,Updater Services Ltd.,202203,284.75
45003,277914,UPL Environmental Engineers Ltd.,202303,25.25
45004,277914,UPL Environmental Engineers Ltd.,202203,28.82
45005,247428,UPL Global Business Services Ltd.,202403,15.86
45006,247428,UPL Global Business Services Ltd.,202303,8.34
45007,247428,UPL Global Business Services Ltd.,202203,2.31
45008,112070,UPL Ltd.,202403,7530.00
45009,112070,UPL Ltd.,202303,7068.00
45010,112070,UPL Ltd.,202203,8201.00
45011,209524,Upper India Steel Mfg. & Engg. Co. Ltd.,202303,-81.51
45012,209524,Upper India Steel Mfg. & Engg. Co. Ltd.,202203,-65.87
45013,240947,UPS Express Pvt Ltd.,202403,301.01
45014,240947,UPS Express Pvt Ltd.,202303,379.78
45015,240947,UPS Express Pvt Ltd.,202203,295.91
45016,131390,Upsurge Investment & Finance Ltd.,202403,47.70
45017,131390,Upsurge Investment & Finance Ltd.,202303,37.19
45018,131390,Upsurge Investment & Finance Ltd.,202203,37.45
45019,306041,Upsurge Seeds Of Agriculture Ltd.,202403,45.93
45020,306041,Upsurge Seeds Of Agriculture Ltd.,202303,38.76
45021,306041,Upsurge Seeds Of Agriculture Ltd.,202203,11.19
45022,274213,UR Sugar Industries Ltd.,202403,18.16
45023,274213,UR Sugar Industries Ltd.,202303,17.60
45024,274213,UR Sugar Industries Ltd.,202203,18.07
45025,209526,Uranium Corpn. Of India Ltd.,202303,3702.73
45026,209526,Uranium Corpn. Of India Ltd.,202203,3944.70
45027,288693,Uravi Defence and Technology Ltd.,202403,25.52
45028,288693,Uravi Defence and Technology Ltd.,202303,23.43
45029,288693,Uravi Defence and Technology Ltd.,202203,22.63
45030,320350,Urban Company Ltd.,202403,1236.55
45031,309496,Urban Enviro Waste Management Ltd.,202403,21.63
45032,309496,Urban Enviro Waste Management Ltd.,202303,5.59
45033,309496,Urban Enviro Waste Management Ltd.,202203,3.43
45034,252204,Urban Infrastructure Venture Capital Ltd.,202203,115.15
45035,283843,Urban Ladder Home Decor Solutions Pvt Ltd.,202403,61.73
45036,283843,Urban Ladder Home Decor Solutions Pvt Ltd.,202303,47.60
45037,283843,Urban Ladder Home Decor Solutions Pvt Ltd.,202203,20.25
45038,211477,URC Construction (P) Limited,202403,390.45
45039,211477,URC Construction (P) Limited,202303,345.43
45040,211477,URC Construction (P) Limited,202203,287.27
45041,126987,Urja Global Ltd.,202403,144.79
45042,126987,Urja Global Ltd.,202303,142.83
45043,126987,Urja Global Ltd.,202203,141.32
45044,270396,Urjaa Metalics Pvt Ltd.,202403,-597.04
45045,270396,Urjaa Metalics Pvt Ltd.,202303,-483.56
45046,270396,Urjaa Metalics Pvt Ltd.,202203,-377.78
45047,281385,Urjankur Shree Datta Power Company Ltd.,202403,254.92
45048,281385,Urjankur Shree Datta Power Company Ltd.,202303,248.67
45049,281385,Urjankur Shree Datta Power Company Ltd.,202203,264.57
45050,281386,Urjankur Shree Tatyasahebkore Warana Power Company Ltd.,202403,150.93
45051,281386,Urjankur Shree Tatyasahebkore Warana Power Company Ltd.,202303,135.70
45052,281386,Urjankur Shree Tatyasahebkore Warana Power Company Ltd.,202203,131.59
45053,225152,URR Housing Construction Pvt Ltd.,202203,-3.95
45054,217108,Urs Certification Limited,202303,7.09
45055,217108,Urs Certification Limited,202203,6.50
45056,255394,Urvasi Infratech Pvt Ltd.,202303,103.78
45057,255394,Urvasi Infratech Pvt Ltd.,202203,103.97
45058,209527,Urvesh Psyllium Inds. Ltd.,202403,0.12
45059,209527,Urvesh Psyllium Inds. Ltd.,202303,8.23
45060,209527,Urvesh Psyllium Inds. Ltd.,202203,7.86
45061,211478,US Technology International Pvt Ltd,202403,2120.12
45062,211478,US Technology International Pvt Ltd,202303,1943.12
45063,211478,US Technology International Pvt Ltd,202203,1736.73
45064,227710,Usan Pharmaceuticals Pvt. Ltd.,202303,9.17
45065,227710,Usan Pharmaceuticals Pvt. Ltd.,202203,6.73
45066,132402,USG Tech Solutions Ltd.,202403,37.93
45067,132402,USG Tech Solutions Ltd.,202303,38.12
45068,132402,USG Tech Solutions Ltd.,202203,38.46
45069,254996,USG Traders Pvt Ltd.,202303,0.20
45070,254996,USG Traders Pvt Ltd.,202203,0.12
45071,316046,Usha Financial Services Ltd.,202403,106.03
45072,316046,Usha Financial Services Ltd.,202303,82.07
45073,316046,Usha Financial Services Ltd.,202203,47.68
45074,240974,Usha Fuels Pvt Ltd.,202303,21.49
45075,240974,Usha Fuels Pvt Ltd.,202203,20.41
45076,239773,Usha Hydro Dynamics Ltd.,202303,12.81
45077,239773,Usha Hydro Dynamics Ltd.,202203,12.31
45078,205912,Usha International Ltd.,202303,70.43
45079,205912,Usha International Ltd.,202203,129.44
45080,275520,Usha Liner Shapar Pvt Ltd.,202303,0.44
45081,275520,Usha Liner Shapar Pvt Ltd.,202203,0.43
45082,132398,Usha Martin Education & Solutions Ltd.,202403,13.70
45083,132398,Usha Martin Education & Solutions Ltd.,202303,13.58
45084,132398,Usha Martin Education & Solutions Ltd.,202203,13.53
45085,117146,Usha Martin Ltd.,202403,1319.72
45086,117146,Usha Martin Ltd.,202303,1079.64
45087,117146,Usha Martin Ltd.,202203,927.45
45088,242190,Usha Martin Power & Resources Ltd.,202203,0.02
45089,239776,Usha Yarns Ltd.,202403,156.83
45090,239776,Usha Yarns Ltd.,202303,156.40
45091,111507,Ushakiran Finance Ltd.,202403,18.49
45092,111507,Ushakiran Finance Ltd.,202303,11.44
45093,111507,Ushakiran Finance Ltd.,202203,12.14
45094,255397,Ushakiron Movies Ltd.,202403,563.42
45095,255397,Ushakiron Movies Ltd.,202303,472.72
45096,255397,Ushakiron Movies Ltd.,202203,401.74
45097,232794,Ushanti Colour Chem Ltd.,202403,51.89
45098,232794,Ushanti Colour Chem Ltd.,202303,47.75
45099,232794,Ushanti Colour Chem Ltd.,202203,28.78
45100,245191,Ushdev Engitech Ltd.,202203,29.98
45101,111736,Ushdev International Ltd.,202403,-3199.84
45102,111736,Ushdev International Ltd.,202303,-3190.13
45103,111736,Ushdev International Ltd.,202203,-3143.93
45104,214410,Ushodaya Enterprises Limited,202403,2219.44
45105,214410,Ushodaya Enterprises Limited,202303,2074.26
45106,214410,Ushodaya Enterprises Limited,202203,1869.63
45107,225246,USN Networks Pvt Ltd.,202303,-0.49
45108,225246,USN Networks Pvt Ltd.,202203,-0.34
45109,247977,USS Global Ltd.,202403,13.64
45110,247977,USS Global Ltd.,202303,8.04
45111,247977,USS Global Ltd.,202203,8.01
45112,306116,UST Global Technology Services (India) Pvt Ltd.,202403,236.40
45113,306116,UST Global Technology Services (India) Pvt Ltd.,202303,204.08
45114,306116,UST Global Technology Services (India) Pvt Ltd.,202203,153.42
45115,269690,Uster Technologies (India) Pvt Ltd.,202403,18.65
45116,269690,Uster Technologies (India) Pvt Ltd.,202303,26.50
45117,269690,Uster Technologies (India) Pvt Ltd.,202203,21.14
45118,209491,USV Ltd.,202403,5150.30
45119,209491,USV Ltd.,202303,4412.73
45120,209491,USV Ltd.,202203,3973.68
45121,227990,UT Pumps And Systems Pvt. Ltd.,202303,41.48
45122,227990,UT Pumps And Systems Pvt. Ltd.,202203,37.32
45123,252206,UTI Alternatives Pvt Ltd.,202403,54.42
45124,252206,UTI Alternatives Pvt Ltd.,202303,49.63
45125,252206,UTI Alternatives Pvt Ltd.,202203,28.13
45126,209492,UTI Asset Management Company Ltd.,202403,3610.37
45127,209492,UTI Asset Management Company Ltd.,202303,3270.40
45128,209492,UTI Asset Management Company Ltd.,202203,3102.19
45129,209493,UTI Infrastructure Technology And Services Ltd.,202303,917.93
45130,209493,UTI Infrastructure Technology And Services Ltd.,202203,786.69
45131,255398,UTI Pension Fund Ltd.,202403,186.32
45132,255398,UTI Pension Fund Ltd.,202303,132.48
45133,255398,UTI Pension Fund Ltd.,202203,86.01
45134,209529,Utility Powertech Ltd.,202303,206.06
45135,209529,Utility Powertech Ltd.,202203,189.34
45136,100014,Utique Enterprises Ltd.,202403,69.74
45137,100014,Utique Enterprises Ltd.,202303,68.41
45138,100014,Utique Enterprises Ltd.,202203,70.28
45139,255399,Utkal Alumina International Ltd.,202403,12453.83
45140,255399,Utkal Alumina International Ltd.,202303,10781.77
45141,255399,Utkal Alumina International Ltd.,202203,9099.48
45142,211479,Utkal Automobiles Ltd.,202403,69.66
45143,211479,Utkal Automobiles Ltd.,202303,58.45
45144,211479,Utkal Automobiles Ltd.,202203,49.27
45145,223812,Utkal Coal Ltd.,202403,5.37
45146,223812,Utkal Coal Ltd.,202303,115.53
45147,223812,Utkal Coal Ltd.,202203,115.43
45148,255400,Utkal Feeds Pvt Ltd.,202403,16.15
45149,255400,Utkal Feeds Pvt Ltd.,202303,4.87
45150,255400,Utkal Feeds Pvt Ltd.,202203,3.49
45151,224127,Utkal Polyweave Industries Pvt Ltd,202403,20.55
45152,224127,Utkal Polyweave Industries Pvt Ltd,202303,24.43
45153,224127,Utkal Polyweave Industries Pvt Ltd,202203,21.93
45154,273781,Utkarsh Coreinvest Ltd.,202403,840.07
45155,273781,Utkarsh Coreinvest Ltd.,202303,829.54
45156,273781,Utkarsh Coreinvest Ltd.,202203,825.68
45157,220686,Utkarsh India Ltd.,202203,241.85
45158,288476,Utkarsh Small Finance Bank Ltd.,202403,2951.59
45159,288476,Utkarsh Small Finance Bank Ltd.,202303,1982.28
45160,288476,Utkarsh Small Finance Bank Ltd.,202203,1565.94
45161,100426,UTL Industries Ltd.,202403,4.20
45162,100426,UTL Industries Ltd.,202303,4.43
45163,100426,UTL Industries Ltd.,202203,4.53
45164,315297,Utssav CZ Gold Jewels Ltd.,202403,35.22
45165,315297,Utssav CZ Gold Jewels Ltd.,202303,22.37
45166,315297,Utssav CZ Gold Jewels Ltd.,202203,15.09
45167,250843,Uttam Energy Ltd.,202403,91.72
45168,250843,Uttam Energy Ltd.,202303,78.64
45169,250843,Uttam Energy Ltd.,202203,68.21
45170,132729,Uttam Sugar Mills Ltd.,202403,696.05
45171,132729,Uttam Sugar Mills Ltd.,202303,576.42
45172,132729,Uttam Sugar Mills Ltd.,202203,462.77
45173,239129,Uttar Gujarat Vij Co Ltd.,202403,7715.95
45174,239129,Uttar Gujarat Vij Co Ltd.,202303,6129.29
45175,239129,Uttar Gujarat Vij Co Ltd.,202203,5487.63
45176,209531,Uttar Haryana Bijli Vitran Nigam Ltd.,202403,2356.87
45177,209531,Uttar Haryana Bijli Vitran Nigam Ltd.,202303,2088.45
45178,209531,Uttar Haryana Bijli Vitran Nigam Ltd.,202203,1890.92
45179,234329,Uttara Foods & Feeds Pvt Ltd.,202403,-198.53
45180,234329,Uttara Foods & Feeds Pvt Ltd.,202303,-194.63
